Focal;Neighbor;Condition;Pair;Tray;N;PN
Centurion;Accroc;Mix;Cen_Acc;J2_13;0,092;0,025882353
Centurion;Accroc;Mix;Cen_Acc;J2_13;0;0
Accroc;Centurion;Mix;Acc_Cen;C1_16;0,968;0,047079884
Accroc;Centurion;Mix;Acc_Cen;C1_16;0,686;0,034476061
Accroc;Centurion;Mix;Acc_Cen;C1_16;0,927;0,039776259
Accroc;Centurion;Mix;Acc_Cen;C1_16;0,108;0,119239781
Centurion;Accroc;Mix;Cen_Acc;C1_16;0,776;0,047454308
Centurion;Accroc;Mix;Cen_Acc;C1_16;0,085;0,088058419
Centurion;Accroc;Mix;Cen_Acc;C1_16;0,667;0,037871482
Centurion;Accroc;Mix;Cen_Acc;C1_16;0,007;0
Accroc;Centurion;Mix;Acc_Cen;F3_14;0;0
Accroc;Centurion;Mix;Acc_Cen;F3_14;0;0
Accroc;Centurion;Mix;Acc_Cen;F3_14;0;0
Accroc;Centurion;Mix;Acc_Cen;F3_14;0,006;0,043902439
Centurion;Accroc;Mix;Cen_Acc;F3_14;0;0
Centurion;Accroc;Mix;Cen_Acc;F3_14;0;0
Centurion;Accroc;Mix;Cen_Acc;F3_14;0;0
Centurion;Accroc;Mix;Cen_Acc;F3_14;0,017;0,007017544
Accroc;Centurion;Mix;Acc_Cen;E2_17;0;0
Accroc;Centurion;Mix;Acc_Cen;E2_17;0;0
Accroc;Centurion;Mix;Acc_Cen;E2_17;0;0
Accroc;Centurion;Mix;Acc_Cen;E2_17;0,968;0,022881511
Centurion;Accroc;Mix;Cen_Acc;E2_17;0;0
Centurion;Accroc;Mix;Cen_Acc;E2_17;0,003;0,076271186
Centurion;Accroc;Mix;Cen_Acc;E2_17;0,094;0,027011658
Centurion;Accroc;Mix;Cen_Acc;E2_17;0,267;0,009469481
Apache;Centurion;Mix;Apa_Cen;C1_16;0,828;0,013895595
Apache;Centurion;Mix;Apa_Cen;C1_16;0,682;0,051821306
Apache;Centurion;Mix;Apa_Cen;C1_16;0,22;0,006940536
Apache;Centurion;Mix;Apa_Cen;C1_16;0;0
Centurion;Apache;Mix;Cen_Apa;C1_16;0;0
Centurion;Apache;Mix;Cen_Apa;C1_16;0,006;0
Centurion;Apache;Mix;Cen_Apa;C1_16;0,007;0,085
Centurion;Apache;Mix;Cen_Apa;C1_16;0,142;0,034786537
Apache;Centurion;Mix;Apa_Cen;A3_18;0,911;0,010771993
Apache;Centurion;Mix;Apa_Cen;A3_18;0,62;0,01449186
Apache;Centurion;Mix;Apa_Cen;A3_18;0,022;0,03113325
Apache;Centurion;Mix;Apa_Cen;A3_18;0;0
Centurion;Apache;Mix;Cen_Apa;A3_18;0,007;0,003787879
Centurion;Apache;Mix;Cen_Apa;A3_18;0;0
Centurion;Apache;Mix;Cen_Apa;A3_18;0,082;0,004634581
Centurion;Apache;Mix;Cen_Apa;A3_18;0,05;0,001851852
Apache;Centurion;Mix;Apa_Cen;G4_15;0,022;0,020881671
Apache;Centurion;Mix;Apa_Cen;G4_15;0,069;0,023235423
Apache;Centurion;Mix;Apa_Cen;G4_15;0,002;0
Apache;Centurion;Mix;Apa_Cen;G4_15;0,691;0,006222775
Centurion;Apache;Mix;Cen_Apa;G4_15;0,221;0,008047972
Centurion;Apache;Mix;Cen_Apa;G4_15;0,975;0,00489026
Centurion;Apache;Mix;Cen_Apa;G4_15;0,292;0,00200519
Centurion;Apache;Mix;Cen_Apa;G4_15;0,198;0,005215742
Apache;Centurion;Mix;Apa_Cen;G4_15;0,806;0,015262515
Apache;Centurion;Mix;Apa_Cen;G4_15;0,52;0,010962862
Apache;Centurion;Mix;Apa_Cen;G4_15;0,119;0,006709857
Apache;Centurion;Mix;Apa_Cen;G4_15;0,196;0,008421053
Centurion;Apache;Mix;Cen_Apa;G4_15;0;0
Centurion;Apache;Mix;Cen_Apa;G4_15;0;0
Centurion;Apache;Mix;Cen_Apa;G4_15;0;0
Centurion;Apache;Mix;Cen_Apa;G4_15;0,161;0,005499902
Bergamo;Centurion;Mix;Ber_Cen;J2_13;0,969;0,021235739
Bergamo;Centurion;Mix;Ber_Cen;J2_13;0,5;0,009632537
Bergamo;Centurion;Mix;Ber_Cen;J2_13;0,909;0,070758405
Bergamo;Centurion;Mix;Ber_Cen;J2_13;0;0
Centurion;Bergamo;Mix;Cen_Ber;J2_13;0,517;0,015962164
Centurion;Bergamo;Mix;Cen_Ber;J2_13;0;0
Centurion;Bergamo;Mix;Cen_Ber;J2_13;0,124;0,000917151
Centurion;Bergamo;Mix;Cen_Ber;J2_13;0,975;0,010799599
Bergamo;Centurion;Mix;Ber_Cen;F3_14;0;0
Bergamo;Centurion;Mix;Ber_Cen;F3_14;0;0
Bergamo;Centurion;Mix;Ber_Cen;F3_14;0;0
Bergamo;Centurion;Mix;Ber_Cen;F3_14;0;0
Centurion;Bergamo;Mix;Cen_Ber;F3_14;0;0
Centurion;Bergamo;Mix;Cen_Ber;F3_14;0;0
Centurion;Bergamo;Mix;Cen_Ber;F3_14;0;0
Bergamo;Centurion;Mix;Ber_Cen;G4_15;0,973;0,01356153
Bergamo;Centurion;Mix;Ber_Cen;G4_15;0,032;0
Bergamo;Centurion;Mix;Ber_Cen;G4_15;0,019;0
Bergamo;Centurion;Mix;Ber_Cen;G4_15;0,09;0,018795684
Centurion;Bergamo;Mix;Cen_Ber;G4_15;0,078;0,002178649
Centurion;Bergamo;Mix;Cen_Ber;G4_15;0,11;0,011656144
Centurion;Bergamo;Mix;Cen_Ber;G4_15;0,202;0,003202967
Centurion;Bergamo;Mix;Cen_Ber;G4_15;0,429;0,012191958
Bergamo;Centurion;Mix;Ber_Cen;J2_13;0,01;0,029126214
Bergamo;Centurion;Mix;Ber_Cen;J2_13;0;0
Bergamo;Centurion;Mix;Ber_Cen;J2_13;0;0
Bergamo;Centurion;Mix;Ber_Cen;J2_13;0,015;0,096153846
Centurion;Bergamo;Mix;Cen_Ber;J2_13;0,034;0,005376344
Centurion;Bergamo;Mix;Cen_Ber;J2_13;0,027;0,002320186
Centurion;Bergamo;Mix;Cen_Ber;J2_13;0,155;0,023255814
Centurion;Bergamo;Mix;Cen_Ber;J2_13;0;0
Centurion;Centurion;Pure;Cen_Cen;E2_17;0,013;0,031531532
Centurion;Centurion;Pure;Cen_Cen;E2_17;0,016;0
Centurion;Centurion;Pure;Cen_Cen;E2_17;0,145;0,002904163
Centurion;Centurion;Pure;Cen_Cen;E2_17;0,212;0,011472603
Centurion;Centurion;Pure;Cen_Cen;E2_17;0,308;0,025677293
Centurion;Centurion;Pure;Cen_Cen;E2_17;0,249;0,020599251
Centurion;Centurion;Pure;Cen_Cen;E2_17;0,059;0,033547794
Centurion;Centurion;Pure;Cen_Cen;E2_17;0,059;0,065245759
Centurion;Centurion;Pure;Cen_Cen;L4_8;0,056;0,029472596
Centurion;Centurion;Pure;Cen_Cen;L4_8;0;0
Centurion;Centurion;Pure;Cen_Cen;L4_8;0;0
Centurion;Centurion;Pure;Cen_Cen;L4_8;0,065;0,034823529
Centurion;Centurion;Pure;Cen_Cen;L4_8;0;0
Centurion;Centurion;Pure;Cen_Cen;L4_8;0;0
Centurion;Centurion;Pure;Cen_Cen;L4_8;0,011;0,018134715
Centurion;Centurion;Pure;Cen_Cen;L4_8;0,237;0,037266227
Centurion;Centurion;Pure;Cen_Cen;N3_16;0;0
Centurion;Centurion;Pure;Cen_Cen;N3_16;0;0
Centurion;Centurion;Pure;Cen_Cen;N3_16;0;0
Centurion;Centurion;Pure;Cen_Cen;N3_16;0;0
Centurion;Centurion;Pure;Cen_Cen;N3_16;0;0
Centurion;Centurion;Pure;Cen_Cen;N3_16;0;0
Centurion;Centurion;Pure;Cen_Cen;N3_16;0;0
Centurion;Centurion;Pure;Cen_Cen;N3_16;0;0
Centurion;Centurion;Pure;Cen_Cen;K3_27;0,934;0,007600434
Centurion;Centurion;Pure;Cen_Cen;K3_27;0,98;0,033239595
Centurion;Centurion;Pure;Cen_Cen;K3_27;0,358;0,020330838
Centurion;Centurion;Pure;Cen_Cen;K3_27;0,001;0,058823529
Centurion;Centurion;Pure;Cen_Cen;K3_27;0,291;0,004904051
Centurion;Centurion;Pure;Cen_Cen;K3_27;0,735;0,025713297
Centurion;Centurion;Pure;Cen_Cen;K3_27;0,674;0,004475741
Centurion;Centurion;Pure;Cen_Cen;K3_27;0,967;0,028119508
Centurion;Centurion;Pure;Cen_Cen;D4_31;0,447;0,024852953
Centurion;Centurion;Pure;Cen_Cen;D4_31;0,153;0,049230769
Centurion;Centurion;Pure;Cen_Cen;D4_31;0,087;0,072206535
Centurion;Centurion;Pure;Cen_Cen;D4_31;0,108;0,047033087
Centurion;Centurion;Pure;Cen_Cen;D4_31;0,37;0,035043454
Centurion;Centurion;Pure;Cen_Cen;D4_31;0,722;0,0278826
Centurion;Centurion;Pure;Cen_Cen;D4_31;0,431;0,049543677
Centurion;Centurion;Pure;Cen_Cen;D4_31;0,493;0,039257578
Centurion;Centurion;Pure;Cen_Cen;J3_29;0,191;0,014033428
Centurion;Centurion;Pure;Cen_Cen;J3_29;0,955;0,016904277
Centurion;Centurion;Pure;Cen_Cen;J3_29;0,755;0,014878622
Centurion;Centurion;Pure;Cen_Cen;J3_29;0,29;0,00615921
Centurion;Centurion;Pure;Cen_Cen;J3_29;0,53;0,015538109
Centurion;Centurion;Pure;Cen_Cen;J3_29;0,042;0,02319236
Centurion;Centurion;Pure;Cen_Cen;J3_29;0;0
Centurion;Centurion;Pure;Cen_Cen;C1_16;0,642;0,019861165
Centurion;Centurion;Pure;Cen_Cen;C1_16;0,495;0,060570351
Centurion;Centurion;Pure;Cen_Cen;C1_16;0,982;0,051397761
Centurion;Centurion;Pure;Cen_Cen;C1_16;0,528;0,062198343
Centurion;Centurion;Pure;Cen_Cen;C1_16;0,115;0,001055966
Centurion;Centurion;Pure;Cen_Cen;C1_16;0,072;0,005914243
Centurion;Centurion;Pure;Cen_Cen;C1_16;0,732;0,04812242
Centurion;Centurion;Pure;Cen_Cen;C1_16;0,312;0,013126844
Centurion;Centurion;Pure;Cen_Cen;F3_14;0,384;0,006204574
Centurion;Centurion;Pure;Cen_Cen;F3_14;0,007;0,004149378
Centurion;Centurion;Pure;Cen_Cen;F3_14;0,873;0,010392666
Centurion;Centurion;Pure;Cen_Cen;F3_14;0,972;0,002466767
Centurion;Centurion;Pure;Cen_Cen;F3_14;0,201;0,00421804
Centurion;Centurion;Pure;Cen_Cen;F3_14;0,293;0,055668531
Centurion;Centurion;Pure;Cen_Cen;F3_14;0;0
Centurion;Centurion;Pure;Cen_Cen;F3_14;0,279;0,011639425
Centurion;Centurion;Pure;Cen_Cen;G4_15;0,043;0,001843884
Centurion;Centurion;Pure;Cen_Cen;G4_15;0,132;0,013839891
Centurion;Centurion;Pure;Cen_Cen;G4_15;0,808;0,065674728
Centurion;Centurion;Pure;Cen_Cen;G4_15;0;0
Centurion;Centurion;Pure;Cen_Cen;G4_15;0,564;0,004048866
Centurion;Centurion;Pure;Cen_Cen;G4_15;0,042;0,015695067
Centurion;Centurion;Pure;Cen_Cen;G4_15;0,027;0,032804233
Centurion;Centurion;Pure;Cen_Cen;G4_15;0,049;0,003446295
Centurion;Centurion;Pure;Cen_Cen;O4_8;0;0
Centurion;Centurion;Pure;Cen_Cen;O4_8;0;0
Centurion;Centurion;Pure;Cen_Cen;O4_8;0;0
Centurion;Centurion;Pure;Cen_Cen;O4_8;0;0
Centurion;Centurion;Pure;Cen_Cen;O4_8;0;0
Centurion;Centurion;Pure;Cen_Cen;O4_8;0;0
Centurion;Centurion;Pure;Cen_Cen;O4_8;0;0
Centurion;Centurion;Pure;Cen_Cen;G2_9;0;0
Centurion;Centurion;Pure;Cen_Cen;G2_9;0;0
Centurion;Centurion;Pure;Cen_Cen;G2_9;0,025;0
Centurion;Centurion;Pure;Cen_Cen;G2_9;0,008;0,034749035
Centurion;Centurion;Pure;Cen_Cen;G2_9;0,339;0,010701182
Centurion;Centurion;Pure;Cen_Cen;G2_9;0,062;0,003507014
Centurion;Centurion;Pure;Cen_Cen;G2_9;0,346;0,013492794
Centurion;Centurion;Pure;Cen_Cen;G2_9;0,059;0,021409456
Centurion;Centurion;Pure;Cen_Cen;K1_10;0;0
Centurion;Centurion;Pure;Cen_Cen;K1_10;0,042;0,012145749
Centurion;Centurion;Pure;Cen_Cen;K1_10;0,121;0,013231403
Centurion;Centurion;Pure;Cen_Cen;K1_10;0,001;0
Centurion;Centurion;Pure;Cen_Cen;K1_10;0;0
Centurion;Centurion;Pure;Cen_Cen;K1_10;0,037;0,006010518
Centurion;Centurion;Pure;Cen_Cen;K1_10;0,34;0,027733672
Centurion;Centurion;Pure;Cen_Cen;M2_7;0,168;0,051777276
Centurion;Centurion;Pure;Cen_Cen;M2_7;0,506;0,014332139
Centurion;Centurion;Pure;Cen_Cen;M2_7;0,11;0,066647093
Centurion;Centurion;Pure;Cen_Cen;M2_7;0,058;0,012048193
Centurion;Centurion;Pure;Cen_Cen;M2_7;0;0
Centurion;Centurion;Pure;Cen_Cen;M2_7;0,239;0,033694015
Centurion;Centurion;Pure;Cen_Cen;M2_7;0;0
Centurion;Centurion;Pure;Cen_Cen;M2_7;0,246;0,069078947
Centurion;Centurion;Pure;Cen_Cen;A2_11;0,015;0,028865979
Centurion;Centurion;Pure;Cen_Cen;A2_11;0,11;0,017811705
Centurion;Centurion;Pure;Cen_Cen;A2_11;0,082;0,042622951
Centurion;Centurion;Pure;Cen_Cen;A2_11;0;0
Centurion;Centurion;Pure;Cen_Cen;A2_11;0,004;0,039735099
Centurion;Centurion;Pure;Cen_Cen;A2_11;0;0
Centurion;Centurion;Pure;Cen_Cen;A2_11;0;0
Centurion;Centurion;Pure;Cen_Cen;A2_11;0;0
Centurion;Descartes;Mix;Cen_Des;A3_18;0,003;0,011235955
Centurion;Descartes;Mix;Cen_Des;A3_18;0,04;0,012508687
Centurion;Descartes;Mix;Cen_Des;A3_18;0,369;0,023055012
Centurion;Descartes;Mix;Cen_Des;A3_18;0,092;0,001368925
Descartes;Centurion;Mix;Des_Cen;A3_18;0;0
Descartes;Centurion;Mix;Des_Cen;A3_18;0;0
Descartes;Centurion;Mix;Des_Cen;A3_18;0,001;0,117647059
Descartes;Centurion;Mix;Des_Cen;A3_18;0,053;0,008290816
Centurion;Descartes;Mix;Cen_Des;G4_15;0,976;0,004431803
Centurion;Descartes;Mix;Cen_Des;G4_15;0,83;0,001220717
Centurion;Descartes;Mix;Cen_Des;G4_15;0,648;0,002377493
Centurion;Descartes;Mix;Cen_Des;G4_15;0,356;0,004337794
Descartes;Centurion;Mix;Des_Cen;G4_15;0,977;0,003950887
Descartes;Centurion;Mix;Des_Cen;G4_15;0,973;0,002706261
Descartes;Centurion;Mix;Des_Cen;G4_15;0,974;0,011785504
Descartes;Centurion;Mix;Des_Cen;G4_15;0,948;0,00182218
Centurion;Descartes;Mix;Cen_Des;E2_17;0;0
Centurion;Descartes;Mix;Cen_Des;E2_17;0,519;0,057843205
Centurion;Descartes;Mix;Cen_Des;E2_17;0,035;0,040816327
Centurion;Descartes;Mix;Cen_Des;E2_17;0,054;0,009656652
Descartes;Centurion;Mix;Des_Cen;E2_17;0;0
Descartes;Centurion;Mix;Des_Cen;E2_17;0;0
Descartes;Centurion;Mix;Des_Cen;E2_17;0;0
Descartes;Centurion;Mix;Des_Cen;E2_17;0;0
Centurion;Descartes;Mix;Cen_Des;G4_15;0,011;0,005464481
Centurion;Descartes;Mix;Cen_Des;G4_15;0;0
Centurion;Descartes;Mix;Cen_Des;G4_15;0,718;0,019646133
Centurion;Descartes;Mix;Cen_Des;G4_15;0,215;0,003744757
Descartes;Centurion;Mix;Des_Cen;G4_15;0,952;0,01125609
Descartes;Centurion;Mix;Des_Cen;G4_15;0,741;0,031807648
Descartes;Centurion;Mix;Des_Cen;G4_15;0,055;0,005415162
Descartes;Centurion;Mix;Des_Cen;G4_15;0,977;0,006135754
Centurion;Fructidor;Mix;Cen_Fru;A3_18;0;0
Centurion;Fructidor;Mix;Cen_Fru;A3_18;0;0
Centurion;Fructidor;Mix;Cen_Fru;A3_18;0;0
Centurion;Fructidor;Mix;Cen_Fru;A3_18;0;0
Fructidor;Centurion;Mix;Fru_Cen;A3_18;0;0
Fructidor;Centurion;Mix;Fru_Cen;A3_18;0;0
Fructidor;Centurion;Mix;Fru_Cen;A3_18;0;0
Fructidor;Centurion;Mix;Fru_Cen;A3_18;0;0
Centurion;Fructidor;Mix;Cen_Fru;G4_15;0,965;0,002403044
Centurion;Fructidor;Mix;Cen_Fru;G4_15;0;0
Centurion;Fructidor;Mix;Cen_Fru;G4_15;0,213;0,012276045
Centurion;Fructidor;Mix;Cen_Fru;G4_15;0,36;0,001062022
Fructidor;Centurion;Mix;Fru_Cen;G4_15;0;0
Fructidor;Centurion;Mix;Fru_Cen;G4_15;0;0
Fructidor;Centurion;Mix;Fru_Cen;G4_15;0;0
Fructidor;Centurion;Mix;Fru_Cen;G4_15;0;0
Centurion;Fructidor;Mix;Cen_Fru;G4_15;0,97;0,017109356
Centurion;Fructidor;Mix;Cen_Fru;G4_15;0,47;0,003232759
Centurion;Fructidor;Mix;Cen_Fru;G4_15;0,544;0,012670843
Centurion;Fructidor;Mix;Cen_Fru;G4_15;0,394;0,030562469
Fructidor;Centurion;Mix;Fru_Cen;G4_15;0;0
Fructidor;Centurion;Mix;Fru_Cen;G4_15;0;0
Fructidor;Centurion;Mix;Fru_Cen;G4_15;0;0
Fructidor;Centurion;Mix;Fru_Cen;G4_15;0;0
Centurion;Fructidor;Mix;Cen_Fru;F3_14;0,309;0,006792007
Centurion;Fructidor;Mix;Cen_Fru;F3_14;0;0
Centurion;Fructidor;Mix;Cen_Fru;F3_14;0;0
Centurion;Fructidor;Mix;Cen_Fru;F3_14;0,036;0,007886435
Fructidor;Centurion;Mix;Fru_Cen;F3_14;0;0
Fructidor;Centurion;Mix;Fru_Cen;F3_14;0;0
Fructidor;Centurion;Mix;Fru_Cen;F3_14;0;0
Fructidor;Centurion;Mix;Fru_Cen;F3_14;0;0
Centurion;Ghayta;Mix;Cen_Gha;C1_16;0,096;0,052071456
Centurion;Ghayta;Mix;Cen_Gha;C1_16;0;0
Centurion;Ghayta;Mix;Cen_Gha;C1_16;0,222;0,003370098
Centurion;Ghayta;Mix;Cen_Gha;C1_16;0,92;0,015863632
Ghayta;Centurion;Mix;Gha_Cen;C1_16;0,276;0,060169226
Ghayta;Centurion;Mix;Gha_Cen;C1_16;0,018;0,063752277
Ghayta;Centurion;Mix;Gha_Cen;C1_16;0,319;0,028854824
Ghayta;Centurion;Mix;Gha_Cen;C1_16;0,429;0,051138238
Centurion;Ghayta;Mix;Cen_Gha;E2_17;0,882;0,028044247
Centurion;Ghayta;Mix;Cen_Gha;E2_17;0,47;0,01192137
Centurion;Ghayta;Mix;Cen_Gha;E2_17;0,038;0,025032938
Centurion;Ghayta;Mix;Cen_Gha;E2_17;0,876;0,023783052
Ghayta;Centurion;Mix;Gha_Cen;E2_17;0,146;0,009988475
Ghayta;Centurion;Mix;Gha_Cen;E2_17;0,002;0,095238095
Ghayta;Centurion;Mix;Gha_Cen;E2_17;0,011;0,03877551
Ghayta;Centurion;Mix;Gha_Cen;E2_17;0,52;0,014843173
Centurion;Ghayta;Mix;Cen_Gha;F3_14;0;0
Centurion;Ghayta;Mix;Cen_Gha;F3_14;0;0
Centurion;Ghayta;Mix;Cen_Gha;F3_14;0,001;0,03125
Centurion;Ghayta;Mix;Cen_Gha;F3_14;0,081;0,030449827
Ghayta;Centurion;Mix;Gha_Cen;F3_14;0,98;0,013235464
Ghayta;Centurion;Mix;Gha_Cen;F3_14;0;0
Ghayta;Centurion;Mix;Gha_Cen;F3_14;0,273;0,038750537
Ghayta;Centurion;Mix;Gha_Cen;F3_14;0,007;0,057471264
Centurion;Ghayta;Mix;Cen_Gha;A3_18;0;0
Centurion;Ghayta;Mix;Cen_Gha;A3_18;0;0
Centurion;Ghayta;Mix;Cen_Gha;A3_18;0;0
Centurion;Ghayta;Mix;Cen_Gha;A3_18;0;0
Ghayta;Centurion;Mix;Gha_Cen;A3_18;0,001;0
Ghayta;Centurion;Mix;Gha_Cen;A3_18;0,035;0,100605144
Ghayta;Centurion;Mix;Gha_Cen;A3_18;0,007;0,083798883
Ghayta;Centurion;Mix;Gha_Cen;A3_18;0,981;0,015340455
Centurion;Recital;Mix;Cen_Rec;J2_13;0,427;0,004227337
Centurion;Recital;Mix;Cen_Rec;J2_13;0;0
Centurion;Recital;Mix;Cen_Rec;J2_13;0,13;0,008444444
Centurion;Recital;Mix;Cen_Rec;J2_13;0;0
Recital;Centurion;Mix;Rec_Cen;J2_13;0;0
Recital;Centurion;Mix;Rec_Cen;J2_13;0,114;0,102859135
Recital;Centurion;Mix;Rec_Cen;J2_13;0,261;0,050406006
Recital;Centurion;Mix;Rec_Cen;J2_13;0;0
Centurion;Recital;Mix;Cen_Rec;A3_18;0;0
Centurion;Recital;Mix;Cen_Rec;A3_18;0,07;0,00812065
Centurion;Recital;Mix;Cen_Rec;A3_18;0;0
Centurion;Recital;Mix;Cen_Rec;A3_18;0,078;0,01344364
Recital;Centurion;Mix;Rec_Cen;A3_18;0;0
Recital;Centurion;Mix;Rec_Cen;A3_18;0,009;0,08
Recital;Centurion;Mix;Rec_Cen;A3_18;0,008;0,038869258
Recital;Centurion;Mix;Rec_Cen;A3_18;0,007;0
Centurion;Recital;Mix;Cen_Rec;nan_nan;0,956;0,02590453
Centurion;Recital;Mix;Cen_Rec;nan_nan;0,514;0,028950636
Centurion;Recital;Mix;Cen_Rec;nan_nan;0,438;0,043411502
Centurion;Recital;Mix;Cen_Rec;nan_nan;0,825;0,028814669
Recital;Centurion;Mix;Rec_Cen;E2_17;0,004;0,280991736
Recital;Centurion;Mix;Rec_Cen;E2_17;0;0
Recital;Centurion;Mix;Rec_Cen;E2_17;0,029;0,10786802
Recital;Centurion;Mix;Rec_Cen;E2_17;0,288;0,066535174
Centurion;Recital;Mix;Cen_Rec;G4_15;0;0
Centurion;Recital;Mix;Cen_Rec;G4_15;0,08;0,003484321
Centurion;Recital;Mix;Cen_Rec;G4_15;0;0
Centurion;Recital;Mix;Cen_Rec;G4_15;0,097;0
Recital;Centurion;Mix;Rec_Cen;G4_15;0,833;0,011212925
Recital;Centurion;Mix;Rec_Cen;G4_15;0,628;0,008746764
Recital;Centurion;Mix;Rec_Cen;G4_15;0,371;0,031648431
Recital;Centurion;Mix;Rec_Cen;G4_15;0,471;0,034501062
Centurion;Rubisko;Mix;Cen_Rub;C1_16;0,957;0,03043801
Centurion;Rubisko;Mix;Cen_Rub;C1_16;0,691;0,01517067
Centurion;Rubisko;Mix;Cen_Rub;C1_16;0,158;0,039630836
Centurion;Rubisko;Mix;Cen_Rub;C1_16;0,051;0,001199041
Rubisko;Centurion;Mix;Rub_Cen;C1_16;0,373;0,018336205
Rubisko;Centurion;Mix;Rub_Cen;C1_16;0,145;0,015099715
Rubisko;Centurion;Mix;Rub_Cen;C1_16;0,795;0,043687963
Rubisko;Centurion;Mix;Rub_Cen;C1_16;0,211;0,027072758
Centurion;Rubisko;Mix;Cen_Rub;G4_15;0,531;0,009175703
Centurion;Rubisko;Mix;Cen_Rub;G4_15;0;0
Centurion;Rubisko;Mix;Cen_Rub;G4_15;0,535;0,013322075
Centurion;Rubisko;Mix;Cen_Rub;G4_15;0,967;0,015212528
Rubisko;Centurion;Mix;Rub_Cen;G4_15;0;0
Rubisko;Centurion;Mix;Rub_Cen;G4_15;0,104;0,033869116
Rubisko;Centurion;Mix;Rub_Cen;G4_15;0,079;0
Rubisko;Centurion;Mix;Rub_Cen;G4_15;0,387;0,012676912
Centurion;Rubisko;Mix;Cen_Rub;C1_16;0,005;0
Centurion;Rubisko;Mix;Cen_Rub;C1_16;0,035;0,009385666
Centurion;Rubisko;Mix;Cen_Rub;C1_16;0,031;0,009225092
Centurion;Rubisko;Mix;Cen_Rub;C1_16;0,07;0,044956772
Rubisko;Centurion;Mix;Rub_Cen;C1_16;0,809;0,052611346
Rubisko;Centurion;Mix;Rub_Cen;C1_16;0,132;0,042864611
Rubisko;Centurion;Mix;Rub_Cen;C1_16;0,04;0,011363636
Rubisko;Centurion;Mix;Rub_Cen;C1_16;0,24;0,034961254
Centurion;Rubisko;Mix;Cen_Rub;F3_14;0,106;0,008563536
Centurion;Rubisko;Mix;Cen_Rub;F3_14;0,22;0,013191131
Centurion;Rubisko;Mix;Cen_Rub;F3_14;0,012;0,113924051
Centurion;Rubisko;Mix;Cen_Rub;F3_14;0,02;0,024604569
Rubisko;Centurion;Mix;Rub_Cen;F3_14;0;0
Rubisko;Centurion;Mix;Rub_Cen;F3_14;0,056;0,004038364
Rubisko;Centurion;Mix;Rub_Cen;F3_14;0,001;0
Rubisko;Centurion;Mix;Rub_Cen;F3_14;0,026;0,010457516
Centurion;SYMattis;Mix;Cen_SYM;F3_14;0;0
Centurion;SYMattis;Mix;Cen_SYM;F3_14;0,002;0,070588235
Centurion;SYMattis;Mix;Cen_SYM;F3_14;0;0
Centurion;SYMattis;Mix;Cen_SYM;F3_14;0;0
SYMattis;Centurion;Mix;SYM_Cen;F3_14;0,295;0,016130814
SYMattis;Centurion;Mix;SYM_Cen;F3_14;0;0
SYMattis;Centurion;Mix;SYM_Cen;F3_14;0;0
SYMattis;Centurion;Mix;SYM_Cen;F3_14;0,007;0
Centurion;SYMattis;Mix;Cen_SYM;J2_13;0,008;0,033457249
Centurion;SYMattis;Mix;Cen_SYM;J2_13;0;0
Centurion;SYMattis;Mix;Cen_SYM;J2_13;0;0
Centurion;SYMattis;Mix;Cen_SYM;J2_13;0;0
SYMattis;Centurion;Mix;SYM_Cen;J2_13;0;0
SYMattis;Centurion;Mix;SYM_Cen;J2_13;0,038;0,013345196
SYMattis;Centurion;Mix;SYM_Cen;J2_13;0,051;0,020654045
SYMattis;Centurion;Mix;SYM_Cen;J2_13;0;0
Centurion;SYMattis;Mix;Cen_SYM;J2_13;0,011;0,018181818
Centurion;SYMattis;Mix;Cen_SYM;J2_13;0;0
Centurion;SYMattis;Mix;Cen_SYM;J2_13;0,001;0
Centurion;SYMattis;Mix;Cen_SYM;J2_13;0;0
SYMattis;Centurion;Mix;SYM_Cen;J2_13;0;0
SYMattis;Centurion;Mix;SYM_Cen;J2_13;0;0
SYMattis;Centurion;Mix;SYM_Cen;J2_13;0,011;0,01744186
SYMattis;Centurion;Mix;SYM_Cen;J2_13;0;0
Centurion;SYMattis;Mix;Cen_SYM;C1_16;0,193;0,021276596
Centurion;SYMattis;Mix;Cen_SYM;C1_16;0,477;0,014680317
Centurion;SYMattis;Mix;Cen_SYM;C1_16;0,314;0,024249574
Centurion;SYMattis;Mix;Cen_SYM;C1_16;0,487;0,013499036
SYMattis;Centurion;Mix;SYM_Cen;C1_16;0,823;0,012129015
SYMattis;Centurion;Mix;SYM_Cen;C1_16;0,716;0,039766702
SYMattis;Centurion;Mix;SYM_Cen;C1_16;0,008;0,046153846
SYMattis;Centurion;Mix;SYM_Cen;C1_16;0,098;0,027777778
Centurion;Titlis;Mix;Cen_Tit;O4_8;0;0
Centurion;Titlis;Mix;Cen_Tit;O4_8;0,102;0,004259851
Centurion;Titlis;Mix;Cen_Tit;O4_8;0;0
Centurion;Titlis;Mix;Cen_Tit;O4_8;0,046;0
Titlis;Centurion;Mix;Tit_Cen;O4_8;0,958;0,013883218
Titlis;Centurion;Mix;Tit_Cen;O4_8;0,981;0,015921434
Titlis;Centurion;Mix;Tit_Cen;O4_8;0,513;0,01191953
Titlis;Centurion;Mix;Tit_Cen;O4_8;0,04;0,018904824
Centurion;Titlis;Mix;Cen_Tit;K1_10;0,223;0,008413967
